POINTS,FIRST_NAME,LAST_NAME,CITY,STATE,LICENSE,AGE,GENDER,DISCIPLINE,CATEGORY
320.86,Casey,Kelly,Elma,NY,324662,27,F,Road:RR,02
321.20,Mindy,Caruso,Albuquerque,NM,274426,41,F,Road:RR,02
321.81,Kristin,Lotito,West Hempstead,NY,271858,32,F,Road:RR,02
322.39,Ellen,Moses,New York,NY,200962,50,F,Road:RR,02
323.04,Lindsey,Durst,Saint Charles,MO,270694,25,F,Road:RR,02
323.74,Kayla,Sterling,Allen,TX,267818,19,F,Road:RR,02
324.64,Erica,Zaveta,Erwinna,PA,230062,24,F,Road:RR,02
324.74,Zoe,Frazier,Suwanee,GA,229338,18,F,Road:RR,02
325.20,Nadia,Latzgo,Fogelsville,PA,240336,18,F,Road:RR,02
325.62,Jan,Bennett,Plano,TX,358060,32,F,Road:RR,02
326.77,lisa,campbell,Newburypark,CA,287503,46,F,Road:RR,02
327.21,Kim,Wik,Fremont,CA,254251,48,F,Road:RR,02
327.52,Dori,Buckethal,Glenwood,MD,257747,35,F,Road:RR,02
328.28,Hannah,Miller,Charlotte,NC,299147,35,F,Road:RR,02
328.74,Erica,Greif,Reno,NV,367331,22,F,Road:RR,02
331.11,Amber,Vredenburg,Round Rock,TX,251058,19,F,Road:RR,02
331.92,Elizabeth,McDonough,Cranston,RI,355686,38,F,Road:RR,02
332.50,Kelley,Bethoney,Philadelphia,PA,242335,34,F,Road:RR,02
333.26,Nichole,Tower,Birmingham,AL,294814,37,F,Road:RR,02
333.76,Kemille,Garvin,Kaysville,UT,326298,36,F,Road:RR,02
334.32,Lindsey,Kriete,Wauwatosa,WI,302860,36,F,Road:RR,02
336.44,Mary,Jimenez,Shreveport,LA,64143,53,F,Road:RR,02
336.75,Bailey,Semian,Mertztown,PA,281672,18,F,Road:RR,02
337.72,Irene,Hurst,New Orleans,LA,288229,26,F,Road:RR,02
338.02,Johanna,Trueblood,Davis,CA,301301,42,F,Road:RR,02
339.04,Samantha,Heinrich,Spring Hill,FL,333276,26,F,Road:RR,02
339.16,Melinda,Spratt,Ball Ground,GA,296729,25,F,Road:RR,02
339.75,Dana,Stryk,Alexandria,VA,267858,47,F,Road:RR,02
340.39,Madeleine,Pape,Madison,WI,396677,29,F,Road:RR,02
341.20,Kimberly,Sperling,Grand Junction,CO,209678,38,F,Road:RR,02
341.40,Sue,Stokes,Breckenridge,CO,251217,52,F,Road:RR,02
341.55,Mikayla,Lyman,Boise,ID,241580,22,F,Road:RR,02
343.22,Kandice,Lund,Centerville,UT,271795,35,F,Road:RR,02
343.71,Lindsey,Knast,Lafayette,CO,336564,24,F,Road:RR,02
345.12,Ruth,Sherman,Spencer,NY,278482,54,F,Road:RR,02
346.54,Korina,Huizar,Roseville,CA,332152,26,F,Road:RR,02
346.75,Liz,Gerrity,Tallahassee,FL,307001,22,F,Road:RR,02
347.95,Rose,Long,New York,NY,252583,25,F,Road:RR,02
348.62,Sarah,Carroll,Seattle,WA,305968,31,F,Road:RR,02
349.32,Elizabeth,Benishin,Palo Alto,CA,75937,56,F,Road:RR,02
349.37,Claire,McKenna,Austin,TX,280868,31,F,Road:RR,02
349.57,Amy,Russo,Santa Cruz,CA,134488,47,F,Road:RR,02
349.60,Nancy,Ford,Greenwich,CT,189722,56,F,Road:RR,02
351.71,Adrienne,Belliveau,San Francisco,CA,303420,29,F,Road:RR,02
352.41,Kailin,Acheson,Brentwood,TN,274816,30,F,Road:RR,02
353.00,Cheryl,Wolf,Ridgefield,CT,207005,51,F,Road:RR,02
353.04,Danielle,Baron,Gilford,NH,297466,23,F,Road:RR,02
353.16,Amanda,Ragle,Brentwood,TN,314570,36,F,Road:RR,02
353.89,Abby,Ruess,Saint Paul,MN,312258,29,F,Road:RR,02
354.29,Shawn,Morelli,Leavenworth,KS,304072,37,F,Road:RR,02
355.74,Paula,Burks,Chattanooga,TN,5542,38,F,Road:RR,02
356.39,Dana,Shinn,Durango,CO,333302,42,F,Road:RR,02
357.16,Laura,Dodd,Seattle,WA,347268,29,F,Road:RR,02
357.80,Jennifer,Triplett,Colorado Springs,CO,219367,35,F,Road:RR,02
360.07,Deb,Sweeney Whitmore,Sylva,NC,189097,41,F,Road:RR,02
360.91,Holly,Beard,Gainesville,FL,367007,22,F,Road:RR,02
361.12,Andrea,Pether,Lake Geneva,WI,343188,36,F,Road:RR,02
361.14,Jasmine,Hansen,Grimes,IA,361078,21,F,Road:RR,02
364.83,Parri,Gilbride,Nolensville,TN,293819,43,F,Road:RR,02
367.33,Ashley,Jensen,Kenosha,WI,304607,28,F,Road:RR,02
368.61,Rosalyn,Zylkowski,Seatac,WA,303507,28,F,Road:RR,02
368.78,Nina,Laughlin,Boone,NC,338822,22,F,Road:RR,02
369.61,Elizabeth,Nettles,Seattle,WA,179798,37,F,Road:RR,02
370.80,CATHERINE,FRECK,Vienna,VA,274024,54,F,Road:RR,02
372.34,Rachel,Cieslewicz,St. George,UT,168989,34,F,Road:RR,02
373.40,Dominique,Shore,Suwanee,GA,236179,17,F,Road:RR,02
375.77,Christa,Ghent,Boulder,CO,327486,23,F,Road:RR,02
378.43,Sarah,Huang,Pleasant Prairie,WI,225258,18,F,Road:RR,02
379.35,Elizabeth,Lee,Conyers,GA,231228,24,F,Road:RR,02
380.56,Terra,James,Minneapolis,MN,281803,33,F,Road:RR,02
380.94,Julia,Lonchar,Philadelphia,PA,306648,28,F,Road:RR,02
381.92,Heather,McWilliamsMierzejews,Louisville,CO,365141,40,F,Road:RR,02
382.73,Amy,Chandos,Davis,CA,256409,25,F,Road:RR,02
383.02,Lauren,Catlin,Fairfax,CA,256601,21,F,Road:RR,02
386.40,Heather,Lipana,Folsom,CA,333090,32,F,Road:RR,02
387.46,Stephanie,Cucaz,Lawrenceville,GA,288099,20,F,Road:RR,02
390.20,Anne,Usher,Portland,OR,321448,34,F,Road:RR,02
390.78,Rebecca,Whitsitt,Daytona Beach,FL,335484,23,F,Road:RR,02
391.11,Nicole,Raspa,Washington,DC,167630,32,F,Road:RR,02
391.84,Debbie,Prouty,Savannah,GA,308680,40,F,Road:RR,02
392.36,Sunshine,Townsend,Davis,CA,327398,24,F,Road:RR,02
394.27,Kyleanne,Hunter,Lakewood,CO,328284,34,F,Road:RR,02
394.41,Cady,Chintis,Chicago,IL,309452,30,F,Road:RR,02
396.41,Mia,Loquai,Hastings,MN,354752,24,F,Road:RR,02
396.85,Wendy,Ulmer,Arlington,VA,204785,36,F,Road:RR,02
400.12,Jannette,Rho,Chicago,IL,288738,33,F,Road:RR,02
401.41,Kerry,Stivaletti,Los Gatos,CA,239419,43,F,Road:RR,02
404.84,Anna,Christiansen,Portland,OR,353750,28,F,Road:RR,02
408.83,Deborah,LeedaleBrown,Wilmington,DE,311128,41,F,Road:RR,02
408.89,Claire,Routledge,Wichitafalls,TX,305347,23,F,Road:RR,02
410.11,Ali,Ingram,Virginia Beach,VA,289381,43,F,Road:RR,02
410.29,Jennifer,Kalich,Salinas,CA,297754,38,F,Road:RR,02
413.47,Monica,Hyslop,Dallas,TX,308370,32,F,Road:RR,02
414.49,Zoe,Mullins,Altamonte Springs,FL,290669,16,F,Road:RR,02
415.58,Jacqueline,Denny,Liberty,MO,260785,19,F,Road:RR,02
416.56,Camille,Deluca-Flaherty,Belmont,CA,45254,56,F,Road:RR,02
418.47,Holly,Mathews,Madison,WI,294884,25,F,Road:RR,02
420.00,Frances,Morrison,Easthampton,MA,241197,26,F,Road:RR,02
425.30,Rachel,Scott,Boulder,CO,305931,29,F,Road:RR,02
426.74,Sheila,Cousins,Pompano Beach,FL,256789,46,F,Road:RR,02
429.85,Allie,Dragoo,Grand Rapids,MI,291607,24,F,Road:RR,02
432.08,cathy,frampton,La Grange,IL,275322,48,F,Road:RR,02
432.21,Mary,Syrrist,Charlottesville,VA,312302,29,F,Road:RR,02
432.68,Ellen,Noble,Kennebunkport,ME,282412,18,F,Road:RR,02
433.52,Raegan,Lunsford,Murrieta,CA,274438,38,F,Road:RR,02
433.91,Kira,Prokopakis,Santa Clara,CA,283149,22,F,Road:RR,02
434.58,Sarah,Rice,Chicago,IL,93856,40,F,Road:RR,02
434.65,Vanessa,Johnson,Seattle,WA,367844,27,F,Road:RR,02
434.66,Catherine,James,Travelers Rest,SC,251257,39,F,Road:RR,02
435.42,Molly,VanRheen,Denver,CO,367572,32,F,Road:RR,02
436.99,Sarah,Iepson,Oaklyn,NJ,254065,35,F,Road:RR,02
438.06,Tracy,Lillig,San Ramon,CA,181215,54,F,Road:RR,02
438.30,Belinda,Eschenwald,Huntington Beach,CA,230267,47,F,Road:RR,02
439.32,Laura,Cook,Virginia Beach,VA,226016,43,F,Road:RR,02
440.01,Vanessa,Curtis,Iowa City,IA,207443,36,F,Road:RR,02
440.52,Samantha,Brode,Akron,OH,206620,44,F,Road:RR,02
443.40,Lori,Emerson,Boulder,CO,362824,39,F,Road:RR,02
444.53,Tanya,Grossman,Castro Valley,CA,356222,40,F,Road:RR,02
445.91,Jane,Evely,Carnation,WA,162455,44,F,Road:RR,02
446.65,Debbie,Knickman,Newbury Park,CA,75576,50,F,Road:RR,02
447.33,Mariasol,Johannes,Saint Louis,MO,298086,27,F,Road:RR,02
448.18,Andrea,Koenig,Denver,CO,348758,43,F,Road:RR,02
448.26,Leah,Kleager,Omaha,NE,321400,29,F,Road:RR,02
449.39,Ashley,Rethemeyer,Hermann,MO,304266,25,F,Road:RR,02
450.09,Allison,Nuovo,Columbus,OH,375446,26,F,Road:RR,02
450.67,Rebecca,Rusch,Ketchum,ID,240196,45,F,Road:RR,02
452.51,Sarah,Demerly,Berkley,MI,293788,30,F,Road:RR,02
452.54,Kelli,Richter,Libertyville,IL,281465,31,F,Road:RR,02
452.99,Xieyue,(Pan Pan) Fan,Atherton,CA,273441,27,F,Road:RR,02
453.54,Whitney,Gaggioli,Coloma,WI,215646,25,F,Road:RR,02
455.14,Arley,Kemmerer,Saylorsburg,PA,240239,29,F,Road:RR,02
457.29,Christine,Fuentes,Herndon,VA,220922,49,F,Road:RR,02
458.42,Lina,Martensson,San Francisco,CA,292733,33,F,Road:RR,02
458.49,Trish,Heisdorffer,Westminster,CO,221749,50,F,Road:RR,02
458.65,Kimberly,Vaughan,Odessa,FL,242810,46,F,Road:RR,02
458.89,Jennifer,Herrell-Rhoades,Kansas City,MO,243849,43,F,Road:RR,02
460.00,Amy,Bevilacqua,Wilton,CT,328352,40,F,Road:RR,02
460.98,Anne,Lannan,Boulder,CO,20339,52,F,Road:RR,02
461.69,Dana,Walton,E Norriton,PA,70202,43,F,Road:RR,02
461.93,Chelsea,Factor,Gainesville,FL,376824,22,F,Road:RR,02
464.43,Carol,Lynn Neal,Palm Desert,CA,182876,45,F,Road:RR,02
465.03,Alicia,Trevino,Saginaw,MI,278555,23,F,Road:RR,02
465.73,Amanda,Eichert,Virginia Beach,VA,316344,28,F,Road:RR,02
467.38,Melissa,Moeller,Valparaiso,IN,351602,23,F,Road:RR,02
468.30,Corey,Coogan Cisek,Minneapolis,MN,261947,36,F,Road:RR,02
471.08,Zoe,Reeves,Grand Rapids,MI,295290,17,F,Road:RR,02
471.89,Elizabeth,Sampey,Nederland,CO,339186,31,F,Road:RR,02
472.36,Michelle,Kautzmann,Olympia,WA,18634,45,F,Road:RR,02
473.14,Amy,Horstmeyer,Gainesville,FL,289443,30,F,Road:RR,02
473.50,Michele,Heaton,Santa Cruz,CA,273618,51,F,Road:RR,02
474.06,Joan,Orgeldinger,Denver,CO,149151,47,F,Road:RR,02
474.69,Gina,Kavesh,Bellevue,WA,65334,49,F,Road:RR,02
474.98,Leah,Ballamy,Costa Mesa,CA,270363,42,F,Road:RR,02
476.37,Dori,Leib,Farmington Hills,MI,350220,41,F,Road:RR,02
476.71,Maria,Quiroga,New York,NY,200041,42,F,Road:RR,02
476.99,Kirsten,Chapman,Edmond,OK,85165,50,F,Road:RR,02
477.57,Katheryn,Everts,Hudsonville,MI,307335,38,F,Road:RR,02
477.70,Dara,Kiese,New York,NY,264746,43,F,Road:RR,02
478.36,Jennifer,Rife,Saint Paul,MN,345626,33,F,Road:RR,02
480.63,Therese,Johnson,Denver,CO,357287,39,F,Road:RR,02
481.32,Ruste,Sasser,Fresno,CA,304436,34,F,Road:RR,02
483.12,Nancy,Jones,Monroe,GA,273590,38,F,Road:RR,02
483.16,Christine,Riker,San Francisco,CA,290240,31,F,Road:RR,02
486.58,Tamara,Lamb,Westlake Village,CA,179319,45,F,Road:RR,02
488.45,Lori,Cooke,Pembroke,MA,327598,50,F,Road:RR,02
489.14,Sally,Price,Cuyahoga Falls,OH,172593,42,F,Road:RR,02
490.48,Roberta,Smith,Denver,CO,307113,40,F,Road:RR,02
492.83,Anne,Meyer,La Crosse,WI,55494,47,F,Road:RR,02
494.65,Marissa,Carr,Stanwood,WA,336040,23,F,Road:RR,02
494.75,Skylar,Schneider,West Allis,WI,300089,15,F,Road:RR,02
494.92,Kathryn,Judson,Boulder,CO,47161,53,F,Road:RR,02
495.30,Kimberly,Truitt,Tucson,AZ,289865,26,F,Road:RR,02
495.36,Kari,Studley,Bothell,WA,207049,33,F,Road:RR,02
495.37,Elaine,Schaaf,Columbus,OH,282842,27,F,Road:RR,02
495.99,MaryAnn,Levenson,Menlo Park,CA,219719,55,F,Road:RR,02
496.30,Mary,Magnani,San Francisco,CA,257717,42,F,Road:RR,02
496.55,Nicole,Duke,Boulder,CO,83337,39,F,Road:RR,02
496.64,Cathy,Cote,Winter Springs,FL,302518,46,F,Road:RR,02
498.65,Lauri,Brockmiller,Traverse City,MI,275925,39,F,Road:RR,02
498.84,Meghan,Lapeta,Downers Grove,IL,204804,23,F,Road:RR,02
499.14,Rebecca,Chan,Baltimore,MD,239760,26,F,Road:RR,02
500.59,Elizabeth,So,Chicago,IL,280608,25,F,Road:RR,02
501.97,Traci,Rodosta,Morgantown,WV,6393,41,F,Road:RR,02
503.41,Elizabeth,Shogren,Morgantown,WV,172363,37,F,Road:RR,02
505.64,Sarah,Barber,Boise,ID,139667,37,F,Road:RR,02
505.93,Kate,Powlison,Boulder,CO,206491,28,F,Road:RR,02
505.99,Terra,Kier,Las Vegas,NV,275073,31,F,Road:RR,02
508.51,Jill,Gass,Santa Barbara,CA,12917,57,F,Road:RR,02
510.14,Jennifer,Barbour,Denver,CO,348708,42,F,Road:RR,02
510.32,Tara,McCormick,Long Beach,CA,229993,18,F,Road:RR,02
510.89,Chantel,Thackeray,Murray City,UT,249124,33,F,Road:RR,02
511.68,Claire,vanEkdom,Chevychase,MD,291367,17,F,Road:RR,02
513.05,Laurel,Green,Windsor,CA,75728,45,F,Road:RR,02
513.31,Diana,Hassel,Fort Collins,CO,178539,46,F,Road:RR,02
514.18,Nicole,Borem,Warsaw,IN,184390,37,F,Road:RR,02
514.60,Courtenay,McFadden,Bellingham,WA,262453,28,F,Road:RR,02
514.61,Linda,Elgart,Sacramento,CA,45299,57,F,Road:RR,02
516.05,Jennifer,Magur,Newburgh,NY,35147,41,F,Road:RR,02
516.41,Nicole,Mertz,Deforest,WI,367685,26,F,Road:RR,02
516.92,Kathleen,Taylor,Seattle,WA,285965,42,F,Road:RR,02
519.95,Anne,Racioppi,Lawrenceville,NJ,238056,31,F,Road:RR,02
520.20,Patricia,Dowd,Bozeman,MT,262121,41,F,Road:RR,02
522.12,Amanda,Hall,Gainesville,FL,181244,35,F,Road:RR,02
522.93,Flora,Duffy,Boulder,CO,292029,26,F,Road:RR,02
523.57,Yesica,Mendoza,Saint Charles,MO,358741,24,F,Road:RR,02
523.60,Amanda,Schaap,Jenison,MI,342042,30,F,Road:RR,02
523.96,Leia,Tyrrell,Corvallis,OR,288408,24,F,Road:RR,02
524.29,Avanell,Schmitz,Newport News,VA,158858,27,F,Road:RR,02
524.45,Renee,Schroeder,Nederland,CO,193694,50,F,Road:RR,02
528.00,Karen,Meske,South Pasadena,CA,245326,36,F,Road:RR,02
528.30,Laura,Chang,Kent,WA,258166,31,F,Road:RR,02
528.72,Brittany,Macdonald,Chesapeake,VA,304996,27,F,Road:RR,02
530.24,Sofia,Marin,San Francisco,CA,318908,29,F,Road:RR,02
530.35,Karen,Christoffersen,Sandy,UT,40398,55,F,Road:RR,02
531.01,Francine,Haas,Chicago,IL,162422,47,F,Road:RR,02
531.11,Kelly,Plese,Enumclaw,WA,281405,21,F,Road:RR,02
531.52,Lori,Harward,South Jordan,UT,247090,46,F,Road:RR,02
532.52,Mindy,Simmons,Portland,OR,318464,38,F,Road:RR,02
533.72,Natalie,Koncz,Spokane,WA,187206,37,F,Road:RR,02
535.48,Louisa,Larson,Glendale,AZ,287779,48,F,Road:RR,02
536.96,Cynthia,Brown,Loveland,CO,171409,51,F,Road:RR,02
538.03,Victoria,Boivin,Seattle,WA,230514,36,F,Road:RR,02
538.22,Susan,Butler,Portland,OR,211472,42,F,Road:RR,02
538.31,Betsy,Cordes,Spearfish,SD,52603,55,F,Road:RR,02
538.61,Amy,Kneale,Dewitt,NY,241641,46,F,Road:RR,02
539.67,Andi,Smith,Menlo Park,CA,33024,47,F,Road:RR,02
539.73,Sandra,Pehl,Wesleychapel,FL,302446,34,F,Road:RR,02
540.49,Nicole,Dolney,Sacramento,CA,287219,35,F,Road:RR,02
541.26,Shannon,Bhatia,San Jose,CA,306273,18,F,Road:RR,02
542.01,Lisa,Tumminello,Littleton,CO,184590,44,F,Road:RR,02
542.54,Elizabeth,Engwis,Kenosha,WI,190874,21,F,Road:RR,02
542.61,Sara,Fletcher,Portland,OR,320616,28,F,Road:RR,02
544.50,Jennifer,Schuble,Homewood,AL,261249,37,F,Road:RR,02
545.31,Marilyn,Cullinane,Greenville,SC,202115,30,F,Road:RR,02
545.32,Nicole,Thiemann,Philadelphia,PA,213558,34,F,Road:RR,02
545.57,Kristine,Church,Philadelphia,PA,142023,34,F,Road:RR,02
545.69,Emily,Foxman,Mountain View,CA,255430,25,F,Road:RR,02
546.00,Jena,Greaser,Ketchum,ID,284803,27,F,Road:RR,02
546.21,Tracy,Rankin,Rockville,MD,29153,50,F,Road:RR,02
546.32,Susan,Adamkovics,Arvada,CO,289560,40,F,Road:RR,02
548.21,Alicia,Silvera,Castaic,CA,208543,38,F,Road:RR,02
548.42,Kimberly,Thomas,Belmont,MI,300926,40,F,Road:RR,02
548.88,Andrea,Atkins,Oakland,CA,195672,44,F,Road:RR,02
548.95,Mary,Glenn Enrique,Foster City,CA,266378,31,F,Road:RR,02
549.00,Melissa,Barker,Boulder,CO,64184,38,F,Road:RR,02
549.12,Elizabeth,Martin,Indianapolis,IN,290104,23,F,Road:RR,02
549.51,SyRae,Weikle,Denver,CO,70880,45,F,Road:RR,02
551.77,Laura,Summers,Southington,CT,41711,41,F,Road:RR,02
551.82,Linda,Locke,Berkeley,CA,55240,54,F,Road:RR,02
552.35,Morgan,Kapp,Claremont,CA,186865,33,F,Road:RR,02
554.51,Martha,Lane Walsh,Seattle,WA,115449,53,F,Road:RR,02
554.91,Ingrid,Alongi,Boulder,CO,42742,39,F,Road:RR,02
556.04,Emilie,Flanigan,Saint Louis,MO,214541,30,F,Road:RR,02
556.46,Laura,Meichan,Cypress,TX,204643,47,F,Road:RR,02
557.86,Shawnee,Brenner,Colorado Springs,CO,232488,38,F,Road:RR,02
559.29,AnnaJean,Dallaire,Georgetown,IN,217836,36,F,Road:RR,02
559.76,Rebecca,Clark,Lakeland,FL,151788,35,F,Road:RR,02
560.61,Beverly,Chaney,Carmel,CA,221127,49,F,Road:RR,02
560.64,Lisa,Ribes,Tucson,AZ,269054,35,F,Road:RR,02
560.67,Kristen,Hetzel,Tucson,AZ,239691,34,F,Road:RR,02
561.52,Mary,Higgins,Ocala,FL,46538,51,F,Road:RR,02
561.66,Jane,Faulkner,Santa Barbara,CA,271515,54,F,Road:RR,02
562.87,Vanessa,McKenzie,Saint Louis,MO,203005,40,F,Road:RR,02
563.01,Britta,Siegel,Saint Louis,MO,310867,46,F,Road:RR,02
563.04,Cheryl,Osborne,Olney,MD,127831,47,F,Road:RR,02
563.26,Annalisa,Fish,Bozeman,MT,325964,29,F,Road:RR,02
563.78,Sara,Zeigler,Blacksburg,VA,220748,31,F,Road:RR,02
564.34,Megan,French,Phoenix,AZ,157545,41,F,Road:RR,02
564.46,Erica,Chard,Swannanoa,NC,274325,32,F,Road:RR,02
564.91,Holly,Roberts,Sunnyvale,CA,203177,49,F,Road:RR,02
564.97,Christina,Moore,Colorado Springs,CO,232303,43,F,Road:RR,02
565.00,Suzanne,Johnson,St. Louis,MO,286144,41,F,Road:RR,02
566.98,Anne,Gerard,Indianapolis,IN,289625,33,F,Road:RR,02
567.05,Bethany,Kobza,Meridian,ID,281413,29,F,Road:RR,02
567.11,Marni,Harker,Washington,DC,15086,52,F,Road:RR,02
567.44,Morgan,Hendricks,Chesapeake,VA,343690,27,F,Road:RR,02
567.70,Carine,Bester,Pasadena,CA,239258,44,F,Road:RR,02
569.17,Lisa,Vetterlein,Des Moines,IA,202481,39,F,Road:RR,02
570.28,Heather,Davis,Gainesville,FL,239644,31,F,Road:RR,02
570.44,Jennifer,Buntz,Albuquerque,NM,46309,52,F,Road:RR,02
571.91,Linda,Sone,Northfield,MN,224939,41,F,Road:RR,02
572.31,Heather,Hill,Eureka,MO,83890,41,F,Road:RR,02
572.57,Laura,Patten,Park City,UT,143579,45,F,Road:RR,02
573.82,Rip,Nicholson,Virginia Beach,VA,251160,41,F,Road:RR,02
574.25,Jennie,May,Cumming,GA,258525,31,F,Road:RR,02
574.37,Maureen,Bruno Roy,Arlington,MA,103270,38,F,Road:RR,02
574.77,Samantha,Smith,Greenville,SC,179778,41,F,Road:RR,02
574.94,Janelle,Kellman,Sausalito,CA,217916,40,F,Road:RR,02
575.11,Ivie,Crawford,Durango,CO,262452,21,F,Road:RR,02
576.38,Michelle,Blessing,Colorado Spgs,CO,76069,50,F,Road:RR,02
576.68,Mary,Ross,Portland,OR,30645,55,F,Road:RR,02
576.94,Amy,Frykman,Bozeman,MT,265248,40,F,Road:RR,02
577.28,Mary,Ramos,Bend,OR,302720,44,F,Road:RR,02
578.58,Carola,Berger,Redwood City,CA,184962,39,F,Road:RR,02
578.93,Kimberly,Nuffer,Denver,CO,210166,44,F,Road:RR,02
579.08,Sharon,Allpress,Denver,CO,167904,40,F,Road:RR,02
579.08,Shelley,Smith,Waukesha,WI,176947,44,F,Road:RR,02
579.84,Debbie,Gillespie,Travelers Rest,SC,272883,38,F,Road:RR,02
580.15,Jennifer,Cheng-Dobson,Arlington,VA,223002,32,F,Road:RR,02
580.35,Sydney,Hatten,Indianapolis,IN,241403,28,F,Road:RR,02
580.48,Alisa,Moore Copeland,Denver,CO,363537,44,F,Road:RR,02
581.86,Shantelle,Pierce,Flora Vista,NM,110511,42,F,Road:RR,02
582.23,Lenore,Imhof,Bloomfield,NJ,60527,47,F,Road:RR,02
582.87,Katie,Arnold,Columbus,OH,344864,29,F,Road:RR,02
582.89,Leslie,Winters,Virginia Beach,VA,38674,52,F,Road:RR,02
583.14,Beth,Hollingsworth,Northport,AL,295701,34,F,Road:RR,02
583.28,Shellie,Matthews,Seattle,WA,57279,44,F,Road:RR,02
583.97,Robyn,Wilham,Ooltewah,TN,231335,37,F,Road:RR,02
584.53,Kaitlyn,Lawrence,Emmaus,PA,232118,19,F,Road:RR,02
585.11,Catherine,Ebeling,Glendale,MO,289148,54,F,Road:RR,02
586.03,Jo,Campbell,Loveland,CO,76259,48,F,Road:RR,02
586.42,Leah,Sanda,Western Springs,IL,268129,46,F,Road:RR,02
587.63,Elise,Huggins,Portland,OR,287629,44,F,Road:RR,02
588.00,Lisa,Dougherty,Los Alamos,NM,86546,42,F,Road:RR,02
588.20,Desiree,White,Hobart,OK,66891,50,F,Road:RR,02
589.47,Sandra,Hyra,Glenwood Springs,CO,228109,44,F,Road:RR,02
590.22,jennifer,levo,Portland,OR,399848,33,F,Road:RR,02
590.38,Cheryl,Moffett,Scottsdale,AZ,221146,52,F,Road:RR,02
590.44,Pascale,Petro,Westmont,IL,273317,45,F,Road:RR,02
591.17,Heather,Holmes,Atlanta,GA,222022,33,F,Road:RR,02
591.81,Kelly,Bartholomew,San Rafael,CA,48431,47,F,Road:RR,02
591.87,Anna,Dingman,Bozeman,MT,248346,33,F,Road:RR,02
592.06,Laura,Whittle,St. Louis,MO,173515,29,F,Road:RR,02
592.61,Caitlin,Rolfs,Topeka,KS,269339,25,F,Road:RR,02
592.81,Michelle,Cunha,Bend,OR,79238,40,F,Road:RR,02
593.34,Vera,Divenyi,Denver,CO,220322,40,F,Road:RR,02
593.91,Jennifer,(Jenner) Yaeso,Gallatin Gateway,MT,166679,46,F,Road:RR,02
595.41,Heather,VanValkenburg,Vancouver,WA,200293,38,F,Road:RR,02
598.00,Jane,Seymour,Virginia Beach,VA,226020,57,F,Road:RR,02
255.17,danielle,kosecki,New York,NY,333118,31,F,Road:RR,03
262.93,Aimee,Layton,New York,NY,291229,30,F,Road:RR,03
267.55,Michelle,Miller,Damascus,MD,325062,33,F,Road:RR,03
270.39,Andrea,Thomas,Dallasd,TX,377931,27,F,Road:RR,03
271.91,Tracy,Tilton,Tustin,CA,367795,28,F,Road:RR,03
272.29,Stephanie,Gonzalez,Wilmington,DE,383312,36,F,Road:RR,03
274.53,Laine,Sefick,Rochester,NY,376399,25,F,Road:RR,03
278.03,Emily,Spence,Brooklyn,NY,357580,30,F,Road:RR,03
278.06,Emily,Underwood,New York,NY,313464,28,F,Road:RR,03
283.25,Lisa,Kennish,New York,NY,334422,28,F,Road:RR,03
283.28,Daniela,Floss,Ithaca,NY,357428,34,F,Road:RR,03
289.52,Michele,Scherer,Warrenton,VA,298855,35,F,Road:RR,03
291.42,CarolLynn,Mills,Massapequa,NY,320308,37,F,Road:RR,03
291.82,Jody,Frank,Huntingdon Valley,PA,376978,31,F,Road:RR,03
294.96,Ashlyn,Woods,Whitsett,NC,330960,16,F,Road:RR,03
297.09,Catherine,Dewberry,Franklin,TN,330172,30,F,Road:RR,03
300.56,Luci,Olewinski,Brooklyn,NY,354150,34,F,Road:RR,03
301.53,Meredith,Uhl,New York,NY,350972,28,F,Road:RR,03
302.49,Meghan,Schloat,New York,NY,283663,31,F,Road:RR,03
303.53,Emily,Elbers,Syracuse,NY,314836,19,F,Road:RR,03
306.99,Katherine,Klausing,Washington,DC,274789,25,F,Road:RR,03
314.27,Evelyn,Korbich,New Tripoli,PA,290571,17,F,Road:RR,03
317.03,Claire,Morgan,Gold River,CA,335402,30,F,Road:RR,03
317.82,Angharad,Porteous,Stanford,CA,365796,25,F,Road:RR,03
318.66,Allison,Atkinson,Austin,TX,362136,32,F,Road:RR,03
320.21,Katharine,Hall,Oakland,CA,328844,26,F,Road:RR,03
320.63,Emma,White,Delanson,NY,275988,16,F,Road:RR,03
322.19,Victoria,Brumfield,New York,NY,309270,35,F,Road:RR,03
322.46,Renee,Engelhardt,New York,NY,287624,31,F,Road:RR,03
326.64,Elise,Hazlewood,San Francisco,CA,303926,36,F,Road:RR,03
327.22,Stacey,Barbossa,Rutherford,NJ,290272,47,F,Road:RR,03
328.92,Kristin,Budden,Rye Brook,NY,304892,36,F,Road:RR,03
329.61,Nikki,Ditsch,Lexington,KY,367514,33,F,Road:RR,03
331.00,Ash,Duban,Austin,TX,340314,27,F,Road:RR,03
331.05,Kristen,Fauria,Davis,CA,287890,25,F,Road:RR,03
333.18,Kimberly,Ann Zubris,Alburtis,PA,291369,29,F,Road:RR,03
333.31,Sara,Bird,Los Altos,CA,325094,27,F,Road:RR,03
334.25,Leila,Cavanaugh,Lafayette,CA,351304,47,F,Road:RR,03
334.42,Diane,Moug,Davis,CA,390227,26,F,Road:RR,03
